isbn,average_rating,ratings_count,text_reviews_count
1401300464,3.18,245,30
1569317143,4.32,12618,774
1591160332,4.33,7275,286
1591160480,4.27,6790,337
670037869,3.64,2612,286
451220722,3.6,2628,273
451411390,3.94,3861,140
451219449,3.5,1158,118
451411617,3.96,3542,154
451410890,4.04,6046,174
451410815,3.99,14812,461
451410386,3.93,2884,97
1891830430,4.05,86159,5727
452281458,3.71,23970,570
802150616,3.89,7081,543
714530484,3.86,44,1
1843540789,3.69,282,25
800871863,4.08,17485,2100
081121320X,3.92,1567,182
804833370,3.79,47,4
1593075294,4.2,421,14
811213463,3.96,1689,157
374480133,3.87,1538,184
486437558,3.82,2762,71
23513209,3.65,451,17
61318310,3.86,71,6
872200566,3.76,1088,52
019280197X,3.86,1141,122
521348889,3.87,2882,48
844222593,4,4,2
3551552711,4.3,16,1
64406032,3.45,66,10
64404412,3.75,206,47
006440336X,3.61,437,31
64404897,3.67,1845,128
081673030X,3.83,39,6
64435180,3.93,355,44
078693137X,4.03,17274,113
765348756,3.97,7525,376
471741205,3.82,200,12
812971892,4.12,16918,1107
1400096464,4.08,1646,66
743435389,4.18,9721,239
439266017,3.82,1334,47
155063332,3.58,356,25
159582071X,3.82,348,31
374528535,3.96,1380,250
345436830,3.58,11519,981
1572244259,4.05,1506,86
399532714,4.22,1223,65
7157150,3.93,58756,2528
385338325,3.51,4160,241
439375908,4.05,195,37
810958384,4.05,226,24
399528431,4.22,148,9
1598163183,3.92,88,2
1400078377,3.92,18671,1894
2268042618,3.81,104,9
3442309174,3.92,6,2
375839569,3.49,117,19
375835318,3.71,65091,2971
60884053,3.32,164,6
312360118,3.7,2208,116
60989157,4.16,28405,1794
2207249107,3.89,78,3
1417499737,4.35,26,3
753811464,3.6,3704,136
753819929,3.92,12162,709
374530718,3.92,4399,515
374253846,3.67,70,12
393329291,3.84,1227,124
679756760,4.02,8632,560
862431352,5,1,0
089281800X,4.1,65,3
892812923,3.84,17,1
830743073,4.35,767,89
1557047413,4.05,621,26
807123331,4.37,173,10
813191556,3.73,95,16
1419341049,4.27,14,6
812927311,3.17,42,11
1557283303,3.83,247,13
60852550,4.04,86290,9497
691096104,3.89,78,4
1416939210,3.66,1030,231
080501604X,4.21,2102,38
805031499,4.24,7201,292
826406734,4.09,2464,87
415307716,4.17,1437,30
300000898,4.02,865,32
930462092,4.18,120,28
743290348,3.28,99,20
074329033X,3.28,3172,304
1578067324,4.13,82,10
64467007,3.51,85,16
1575668548,3.73,150,13
1575664259,3.78,112,6
312313640,3.85,80,1
1575665549,3.91,111,6
039541685X,4.45,1493,99
395599687,4.39,438,39
822210347,4,242,14
8479019395,3.73,1425,59
007146235X,3.67,0,0
767906721,3.98,1813,40
767909267,3.9,261,20
140261540,3.8,82,10
385418493,3.81,36446,1486
899421695,3.92,13,4
140448942,3.92,8754,300
026257103X,4.5,0,0
75536390,4.29,280,13
140442413,3.99,4013,110
674990390,3.95,87,7
192833006,3.99,29,2
553585975,3.88,21524,635
679783369,3.88,1165,62
1928832431,4.14,213,8
385090021,4.14,2987,175
870610635,4.12,2734,84
140436324,3.91,626,22
192835858,3.86,238,9
268018499,3.83,76,3
743202554,3.96,694,64
805211160,3.93,52,5
224064738,3.52,274,28
374517886,4.37,1665,92
349175710X,3.75,2,0
1931082634,4.61,23,4
374506809,4.18,2040,150
1931082618,4.49,63,8
590321145,3.63,25,5
531045420,3.6,10,3
1595550550,4.24,1069,132
679728260,4.17,316,19
226805271,4.12,25,0
691054959,2,1,0
380972336,3.69,2530,182
1570627487,4.07,192,10
1590302486,4.07,926,74
618640142,4.27,9853,72
1932234292,3.67,866,37
4770028016,4.07,455,43
525949771,3.91,8615,499
1569708843,4.04,352,12
1569708851,3.94,529,17
1579905080,4.23,82,9
752861743,3.8,23157,1287
078685510X,3.44,17,2
1594720355,3.78,169,6
812695453,4.28,4913,40
1400051738,3.7,1070,70
1569709041,3.99,925,37
99448920,4.26,419,50
1569709807,4.1,3299,57
1593070543,3.63,389,32
340774770,0,0,0
1421509571,3.87,388,15
1421507226,3.79,1535,107
142150958X,3.87,366,13
1421509598,3.92,343,11
1421507234,3.98,724,34
1421509563,3.91,412,20
415266718,4.09,202,13
812974433,4.16,790,113
812967119,3.84,176,32
143104934,4.51,246,21
744004446,4,2,0
744006457,3.7,10,0
744004411,4.09,245,5
744003229,4,4,0
752848372,4,4406,160
60730676,3.9,418,44
1591810086,4.01,194,11
394755669,0,0,0
031242230X,3.85,8494,289
1598160125,4.15,585,14
1598160109,3.93,1417,41
1598160141,4.32,582,10
1598160117,4.23,768,18
159816015X,4.23,441,7
99452243,3.64,223,22
1406506583,4.16,6422,161
140442375,3.99,1483,68
140442324,4.06,1546,64
1425462219,3.87,11,3
1419163868,3.35,801,56
2868050131,3.87,10,0
140442057,3.98,942,48
1584230703,3.94,12098,295
415162459,4.05,8,0
1584230738,4.12,120,11
618470220,3.75,84,5
1559211563,4.19,496,41
521639891,4.17,101,11
1559210915,4.04,1783,93
3453190149,3.46,46,0
2264031913,3.46,56,5
451221257,4.06,28940,1632
515141658,4.14,46146,1158
373285434,3.92,6650,150
373285248,3.8,989,32
515140775,3.8,6798,162
399153721,4,37314,1040
399147314,4.4,667,5
373285388,3.73,5641,315
553589474,4.03,11035,418
373285132,4.09,11070,150
037328523X,4.11,9423,90
385335679,3.61,2665,304
691037388,3.83,604,34
131541951,3.75,4,1
393057828,4.1,50,6
393019993,4.1,9,1
1401204589,4.04,18289,614
1401204511,4.24,6368,307
737303948,4.16,276,19
689873743,4.02,276,52
60175648,3.68,266,31
60928417,3.66,9760,402
571206921,3.87,14928,470
1400078393,4,13891,628
142404152,4.08,279,24
465024963,3.91,1315,69
689868839,3.9,109,15
440237165,4.14,1193,103
807014273,4.36,3023,303
1844132390,4.36,1959,198
886875536,3.72,20,1
375714634,4.38,592,39
8120818946,4.23,9,0
345461363,4.22,4809,315
60954833,3.8,313,19
743486226,3.89,5738,630
800730305,4.36,20,2
226025977,3.91,95,10
1584794941,2.62,2,1
373895887,3.67,1725,120
385733879,4.05,4370,221
385731841,3.73,8709,534
778300854,3.67,1,0
385731825,3.97,4863,221
156119072,4.1,462,35
823410773,4.08,89,5
1569471037,3.97,174,8
156947124X,3.57,39,5
1591162068,4,1292,20
1591162076,4.05,1153,16
1591160685,4.06,1060,18
1591161452,4.02,1017,33
014044520X,4.06,2481,35
674994884,4.52,27,3
156075008,3.92,42,4
1565846648,4.01,13,1
345428307,3.72,607,22
345457617,3.98,2173,89
635034700,3.61,27,4
063502389X,3.73,34,6
635023911,3.5,26,1
761542914,3.67,3,1
076155548X,4.29,57,4
553803522,3.98,10327,318
1593979746,3.82,11,2
055380491X,4.01,63501,1663
1590300106,4.04,302,8
25006053,4.32,14,2
375760520,4.08,9679,640
674992024,4,19,2
1844450937,3.87,1,0
75536552,3.37,15,4
3787307672,4.78,0,0
452009308,4.08,5011,88
805210474,3.8,631,60
596527330,4,961,29
142151379X,4.59,8634,118
1421502224,4.57,2779,19
1421508397,4.6,7480,119
672326663,3.96,222,16
131492020,3.85,26,1
321468937,3.83,36,4
801882672,3.76,57,2
801868548,3.76,6,1
62700251,4.1,66,7
1593854463,3.79,23,1
141187190,3.93,85,12
679736409,4.11,332,22
312135254,4.06,1041,53
679724753,4.24,9298,312
226153118,4.21,489,12
439272009,3.72,4667,703
439435404,4.13,955,195
590897985,3.82,6015,566
015601209X,3.59,124,17
385340222,3.85,15495,1037
552145025,4,7407,297
393093123,3.97,243,23
787983500,4.05,0,0
141310693,3.98,2742,104
441014224,3.74,59,4
595092144,3.78,638,39
786931965,3.91,1307,22
441014453,3.91,43,4
059509208X,3.88,167,8
452156610,3.99,10891,230
452266629,3.62,426,30
786809299,3.97,400,32
786809280,3.88,782,84
375832211,4.03,466,15
786809949,4.08,263,17
375823786,4.05,1073,30
375832203,4.07,659,30
1400091055,4.04,7,0
067989070X,3.94,6816,227
871401525,4.35,19542,184
871401541,4.22,12438,264
871401657,4.38,1206,49
1423601742,3.69,19,4
345480058,4.04,1789,144
345450698,3.95,2685,235
805427317,4.09,283,24
439569729,4.12,8,0
785113444,4,289,11
373802358,3.85,5729,256
373802722,4,5810,200
816636702,3.96,49,3
826479316,3.7,45,2
745323375,4.12,8,1
743270371,4.29,38757,826
1416542264,4.29,768,47
1585479004,4.29,10,1
1595322353,3.49,73,1
1592402682,3.81,165,24
1932234225,3.61,2433,146
380794780,3.77,78,10
373274483,3.81,95,10
1572930500,4.45,1372,87
871239329,3.96,1369,17
312982011,3.79,1458,98
130887013,3,3,0
679451218,4.69,730,36
810982196,4.11,10,2
792270320,4.1,10,1
870448293,3.71,7,0
1598163175,3.95,91,2
1598163205,3.93,83,6
1569708126,3.57,77,3
4048526456,3.68,2,0
4048527851,3.95,2,0
783502508,3.88,17,2
783502001,3.82,18,2
067429503X,4.52,118,8
689870167,3.93,83,22
671417010,3.69,279,19
140289232,3.72,10,0
1585672173,3.84,411,32
224074539,3.77,337,47
60854944,3.87,2824,299
60957352,3.78,1986,246
2742722807,3.99,63,1
60927194,3.72,155,11
60930861,3.91,3618,425
037572656X,3.75,1183,74
143039709,4.03,7717,742
486451402,3.68,181,29
60776536,3.91,421,99
940450836,4.37,564,30
915144220,3.67,6,0
915144921,3.67,25,0
014303541X,4.16,27382,1138
142004030,4.14,42454,2156
143034359,4.1,31540,1434
670038717,4.02,20630,1310
142001805,3.91,97343,8068
034073356X,3.91,3689,566
1582294011,4.22,923,75
1582293082,4.18,1425,130
1595324844,3.72,820,31
192875345,3.71,14,3
199265771,4.19,15,1
199280169,3.88,4,1
374524793,3.85,853,54
345445783,3.65,208,16
60737042,3.9,30,4
380898039,3.12,8,2
1892391201,4.21,3190,325
312890214,3.81,232,25
415908086,4.37,5162,325
307209431,3.81,28,3
674777700,3.58,110,7
451217608,3.9,44607,4114
716799561,3.99,120,5
026261135X,4,81,3
262611333,3.68,310,16
786016078,4.13,614,68
786016051,4.02,586,62
786011890,3.95,773,86
786014202,4.09,414,37
1892062437,2.83,2,1
977312798,4.1,490,41
385495544,3.77,2470,233
802136184,4.64,169,17
156478214X,4.01,12452,1179
684827905,3.9,1751,170
64407209,3.53,92,7
1570623139,4.24,375,24
71467440,3.5,2,0
345416260,4.08,56471,3809
720610656,3.92,266,19
451219945,3.92,83997,3992
425199436,4.04,1123,62
1580931863,4,14,2
393002314,4.09,29,3
393002039,4.06,77,13
140443487,3.83,12131,319
743428188,4.04,11380,1253
8425337607,4.04,2,1
345384563,3.87,1343,144
143034367,3.89,3783,286
081296618X,4.02,7660,448
385721277,3.99,5755,575
345391691,3.93,5677,254
62508865,4.15,4978,258
345434072,3.83,180,16
872206351,3.83,115,17
679721037,3.97,52567,2358
394756967,4.28,1829,57
618249060,3.97,30281,1694
395517427,3.95,10,1
140253807,4.14,18,4
763619337,3.5,50,11
446363162,3.91,1614,173
143019295,3.72,24,2
449231410,3.78,1,0
679772677,3.97,13628,754
375759867,3.74,24619,765
375431535,3.74,5,0
679723129,3.91,2264,185
192839241,3.98,1047,34
674991354,3.93,21,2
870232061,3.98,11,1
872208206,3.98,20,2
3598715439,0,0,0
192839411,3.75,9276,163
1419188518,3.75,3,0
801879841,3.97,83,4
472081616,3.97,90,8
806118466,3.75,105,7
198140711,4.06,9,1
226329658,3.73,34,4
374530319,3.85,85,12
679755489,4.19,794,65
374526966,3.91,74,12
385422989,4.19,48,4
038542339X,4.19,2136,108
385497148,3.71,254,34
075660592X,4.29,125,6
756623588,4.37,1049,43
082542982X,4.2,225,21
684801523,3.91,9844,1050
1593082908,3.84,206,47
618711678,4.15,102,20
61238236,4.08,489,36
60753633,4.15,10138,994
038549517X,4.1,2144,89
046500802X,4.08,1459,78
965045641,4,1081,228
156030160,3.77,457,44
743255488,3.68,4603,121
743234758,3.71,527,26
743274032,3.67,758,48
684852632,3.72,1035,42
743274024,4.11,3841,189
395959918,4.24,0,0
842342702,3.83,189090,3293
842332367,4.03,15869,248
842332294,4.01,21603,261
078622469X,3.96,30129,566
1586481983,4.09,7776,737
553378589,3.81,3265,187
805078533,4.12,5347,396
743273265,3.52,708,68
1591397642,4.12,1870,92
137903952,4.17,2689,79
312317085,3.45,11,1
156007088,4.49,2052,253
446607436,3.95,373,27
886771285,4.07,87,1
015603252X,4.22,5325,520
60516054,3.49,2474,257
465092756,3.93,1495,52
525469788,3.93,254,73
971030901,4.18,1623,101
60540907,4.04,4163,220
1402200455,3.74,2164,212
1574671456,4.24,191,20
60934433,3.99,2387,115
375725970,3.94,1617,231
736910735,4.36,14,3
083082619X,3.89,50,11
787967416,3.95,196,25
679737111,3.74,469,57
679738169,3.77,382,42
8483103311,3.63,28,3
451530462,3.96,104,13
1556525133,4.23,13,1
766184153,3.85,9,0
8496525031,3.57,0,1
887308554,4.01,1570,63
1558749608,4.09,152,12
618619070,4.28,1342,178
333904915,4.28,13,1
1565482344,4.08,12,1
688003478,4.39,4146,175
60823720,3.91,5029,282
61145394,3.92,3629,145
60548282,4.09,10055,244
60502959,4.03,6019,397
60747471,4.05,5153,327
1556526180,4.03,10640,905
006074748X,4.05,4615,255
60093560,4.05,4460,302
374455031,4.12,3014,56
067080682X,4.14,74,5
373124244,3.69,167,14
2070362361,3.9,6398,75
446614734,3.81,4958,285
1569708878,3.73,278,14
143037293,3.49,331,42
207030602X,3.98,688,50
8420637017,4.04,233,20
2070401014,3.96,293,18
2070733467,3.65,184,20
1594731403,3.95,120,16
872200477,3.87,4786,24
810956993,4.06,31,4
874518253,3.46,1019,27
443066019,3.67,12,0
140440933,3.73,128,15
486431843,3.6,2963,120
689829922,3.76,54,13
521431085,4.16,217,8
521750342,3.25,4,0
521437202,3.75,7,0
192838997,4.09,42668,690
140448039,4.09,382,47
140443940,4.09,205,25
875011063,4.09,48,12
691019053,4.09,272,31
691019045,4.38,45,3
465020941,4.09,44,7
1903517281,4.09,10,5
471738840,3.83,151,8
032144146X,3.87,155,8
534491820,3.8,18,0
013237045X,3.47,34,3
201498405,3.85,120,11
534375979,3.8,35,5
201314525,4.16,140,3
439959047,4,9,0
439411874,3.86,474,31
886775140,3.72,80,3
575601973,3.75,104,15
886774969,3.71,112,4
553299034,3.54,122,5
553572660,3.94,288,17
374175470,3.27,179,14
60754664,4.29,4,0
915144077,3.69,114,7
081257236X,3.9,809,63
60746874,4.08,72,14
803292457,3.3,8,2
804111642,4.01,94,10
60933526,3.32,58,9
684852225,3.99,12555,799
684831546,3.59,5675,456
20360754,3.94,1871,127
1580175201,3.64,182,25
743222989,3.95,8515,331
691119422,4.22,2007,52
069102068X,4.16,354,12
691017778,4.24,1799,64
814204570,3.92,11,2
226204197,3.93,257,29
1577660099,4.08,531,11
829407081,4,1,0
820324930,4.09,127,6
142004103,4.15,1148,133
140286012,3.92,226,25
520251091,4.21,228,30
939682044,4.26,678,11
946061157,4.1,30,2
1586212214,3.79,183,47
812968972,3.81,87478,2908
140157514,4.07,640,65
521316928,4.54,3604,78
679753761,3.81,316,50
689874146,3.58,428,48
743250621,3.76,24243,2326
1583225439,3.87,2737,173
1416525513,3.62,1121,60
823408817,3.75,14,4
1575667649,3.35,71,10
870611518,4.5,3,1
1400075718,4.06,22370,952
1423101456,4.35,5521,773
786856866,4.24,630511,19806
786838655,4.25,1766725,47951
786282258,4.25,139,34
043978204X,3.76,1840,245
439709105,3.88,324482,9360
439554004,3.92,91475,3132
439849586,3.73,1233,146
439862698,3.93,534,32
7126905,4.07,3445,349
451412109,3.99,3369,105
451409639,4.17,1583,32
451412117,4.08,1107,38
451409221,4.1,1355,43
451410548,4.19,1196,37
451411188,4.19,1059,27
312241356,4.37,19747,1006
684827212,3.96,46,5
2264017694,3.84,6,1
1400079853,2.88,654,60
375726217,3.42,846,91
375706038,3.67,1679,192
618446877,3.96,11216,724
618134247,3.96,121,20
1841493139,3.95,56333,1565
1841493147,4.07,39521,859
1841493155,4.15,39692,998
732270952,3.95,194,16
202010996,3.9,281,26
226733696,3.64,64,3
472766007,3.91,32,5
472027212,3.74,127,7
055357812X,3.47,138,4
435909614,3.84,1063,86
425167283,3.86,6507,398
312361785,3.39,3832,256
1567922961,3.8,1736,155
1567921582,3.88,1472,76
140189866,4.28,1370,60
081121365X,4.21,677,42
440362059,4.15,1045,66
068802372X,3.79,238,11
207071523X,3.8,261,28
9684324162,3.9,52,7
847640509X,4.32,30,4
679734503,4.21,7343,730
000717313X,4.16,9119,140
7169922,4,19663,482
345440145,3.69,1459,132
816642699,3.64,60,7
142180041,3.72,3917,195
811209458,4.05,1008,37
1590170318,3.93,335,38
1564781402,3.8,189,17
811204839,3.99,339,45
1564782999,3.97,2430,77
140448071,3.99,47626,1221
486452352,4.12,7266,210
143039075,4.4,5355,238
393321800,3.92,241,28
300094000,4.33,14,4
1561633429,4.04,14,2
670032778,4.4,70,17
394711831,4.53,866,42
881031909,4.14,27,3
1561632899,3.79,36,9
816632588,4.22,20,1
140447423,4.13,23134,750
851703933,3.93,130,17
192839632,3.96,1977,101
1595690557,3.7,44,9
192836021,3.99,5525,342
1595690484,3.9,50,9
2070418014,4.06,6293,152
571203159,4.12,1030,24
192822896,4.01,821,52
140443878,4.08,1113,70
553581996,3.81,401,27
055358054X,3.65,377,25
553582003,3.67,695,51
553588044,3.74,6780,566
019517447X,4.03,552,26
684800527,3.85,1312,106
142437638,3.81,914,92
1564783014,3.4,5,2
184354167X,3.77,1128,79
192836897,4.14,1245,26
140445226,3.93,5967,109
014044369X,3.94,2825,121
140442243,3.92,2152,70
080186822X,3.4,5,0
71485422,0,0,0
441002536,3.4,147,14
786937793,3.72,27,0
786943335,4.05,3523,99
786929200,3.69,152,4
553563696,4.06,16301,117
055357325X,4.11,16304,148
553567713,4.11,18543,124
553290983,3.99,15512,219
500810192,4,29,2
593021754,3.99,76,5
345397614,3.57,194,7
60833254,3.15,242,28
786929502,3.91,7506,82
345397606,3.57,182,6
786913142,4.16,9080,144
078693770X,3.87,43,0
886778875,3.56,50,5
034542462X,3.67,159,5
61052396,4.06,49,0
61020575,3.67,2049,49
786927003,3.82,108,2
786931930,3.98,295,3
61020591,3.86,1255,22
880384549,3.74,7543,39
786915161,4.01,227,1
141692499X,4.24,40324,1001
553120441,4.24,393,57
689860072,4.28,34996,586
689860064,4.07,28120,411
1416541187,3.84,1673,112
743275039,4.16,38,1
340734019,3.96,245,20
743260945,3.93,357,58
743491564,3.99,468,36
553583298,3.46,982,52
055358295X,3.53,1194,50
671047507,3.49,1003,46
340818808,3.6,52,5
671026011,4.05,459,41
743491599,3.93,3093,205
743437810,4.1,15135,584
451203054,3.8,3061,148
671038443,4,6283,268
553476793,2.96,6,0
1561840564,4.26,5394,299
1573441570,3.97,72,6
521567963,3,2,0
823078949,4.45,53,10
057114456X,4.14,21769,803
60930314,3.68,13601,611
60841869,3.96,1388,109
60093749,3.96,3684,165
1568984952,4,19,4
141013451,3.63,266,24
451461630,3.96,5875,182
701106549,3.85,7,0
1592220827,4.2,434,7
586210695,3.76,4655,202
61054682,3.89,62,4
159222024X,3.82,337,46
756403588,3.9,6061,174
756402700,3.73,126,14
756402972,4.09,37694,414
756402980,4.18,29350,320
075640181X,3.88,7519,319
756403596,3.73,9677,377
886777631,3.91,21714,717
3596283493,3.97,61,0
1416546022,3.21,10304,1092
009992840X,3.49,1548,98
679641041,4.17,1264,195
330312561,4.17,539,62
791075680,4.09,180,10
671577786,3.81,3048,34
756401135,4.2,10429,158
743436083,3.95,2026,14
671318551,3.93,2508,22
765349116,3.77,573,39
671878662,3.9,3289,29
756400589,4.12,11911,174
886774268,4.27,18764,320
886774632,4.25,18531,249
886777739,4.06,9786,103
99595818,4.22,12813,986
1932416374,4.11,2457,356
1594481520,3.7,5157,553
60507403,3.75,4672,512
886773520,4.21,22431,736
886774012,4.21,18141,278
810117312,4.11,2317,161
810117304,3.7,505,37
156306301,4.12,2281,166
810117339,4.18,771,42
156278065,3.91,3439,132
156881500,4.1,3941,71
20264739,4.02,255,12
765600048,3.44,42,3
316010731,4.02,3448,516
743458192,3.72,1815,41
345396707,3.81,76,5
132382458,4,42,1
006124189X,4.19,76314,2580
940450380,4.21,372,11
940450720,4.25,92,4
486202917,4.07,455,25
1594200904,3.7,833,127
674705599,4.18,3,1
1572704209,4.12,31,4
788789848,4.53,3529,171
261102141,3.86,203,12
186046095X,4.29,13919,526
8466300651,4.29,34,6
937832383,3.81,194545,4260
446618470,3.97,16024,894
156013983,4.31,3045,215
843955287,4,44210,1942
345472357,3.86,10514,865
61125253,3.97,1123,90
8439720033,3.81,27,2
786941642,4.33,577,36
763623296,4.11,7726,221
345481283,4.05,62589,4920
525945563,4.04,236028,3247
380813815,4.25,135109,10380
688172245,4.09,391,26
470055545,3.99,6,0
142407577,3.98,18883,1417
007325035X,4.15,188,3
140144188,4.09,1053,126
552152110,3.71,1221,85
743496167,4.03,222,11
081673691X,4.23,23,4
571225373,3.74,12858,1036
571225365,3.76,15416,1152
571225403,3.49,19252,1673
679735879,3.54,587,120
195162250,3.5,31,0
385336101,3.32,3248,590
312150601,3.96,26443,2116
031227999X,3.45,5308,482
1854596012,3.61,82,6
3453212630,3.96,2,0
374530254,4.16,1715,63
3453152530,3.72,1,0
2253144908,3.96,45,4
590430262,3.76,302,16
087113960X,3.79,3456,285
451195574,4.05,1348,76
425169715,3.5,2172,158
042515954X,3.7,1546,110
1570614598,4.16,7703,521
764937103,4.23,2552,103
140449213,4.05,12764,376
068814392X,4.32,86,9
849917735,4.21,2409,232
1418505579,3.92,46,4
143036491,3.96,17480,1459
1596913231,3.81,657,87
1400031702,4.1,234929,15790
187882323X,4.39,431,25
521663873,3.55,11,1
192832433,3.72,797,29
826514707,3.14,7,1
786647973,3.83,6,0
596527411,3.88,164,13
375822976,4.12,93,10
394800273,4.15,4383,88
375802436,4.24,1281,64
1713191,4.17,5,0
9027712050,0,0,0
486201120,3.82,31,9
486445631,3.87,19,2
1890159190,3.76,346,30
743281594,4.34,2484,88
1590171039,3.93,1476,124
370006542,4.17,97,17
345254848,4.17,41,5
446606235,3.92,2129,64
3404204077,3.79,5,0
1421507196,3.97,2207,61
142150720X,3.99,339,11
1421507218,3.97,297,6
1421509210,4,274,8
1421509245,3.98,239,5
1421509229,4.02,247,7
1421509237,4,254,6
4091263992,3.99,2,0
786914297,4.05,6387,66
044667284X,3.58,132,4
078693669X,3.89,74,4
61020583,3.78,1248,21
786937777,3.9,47,0
786904917,4.02,2909,10
886778573,3.39,28,6
786931582,4.15,28217,298
770429912,3.93,6877,374
451217764,4.01,2993,107
1573225789,4.09,92989,4663
226142698,4.21,595,44
1931615039,4.11,18,1
688153879,3.54,128,15
1573228710,4.11,861,81
1400054036,4.34,616,49
1401910440,4.21,61,6
517543052,4.29,20343,692
385084137,4.24,713,30
553285726,4.17,898,52
1593976720,4.16,68,4
940687569,3.95,21,1
067005934X,4.46,129,8
014050978X,4.1,673,55
140502874,4.13,4076,104
140502017,4.08,4380,308
074755904X,4.03,305,44
395746566,4.21,5066,523
